station,variable,index,mic,p_value_perm,pearson_r,NL_statistic,sig_p010,sig_p005,sig_p001
Kırklareli,Autumn,ENSO,0.04073416371774298,0.8561438561438561,-0.05089867607028888,0.038143488492034784,False,False,False
Kırklareli,Annual,AO,0.11981863678781078,0.12287712287712288,-0.32380780417474825,0.014967142743338671,False,False,False
Kırklareli,Annual,NAO,0.19731460377752288,0.01098901098901099,-0.2948110376194642,0.11040105587525775,True,True,False
Kırklareli,Annual,PNA,0.09456774190356909,0.26673326673326675,0.13789427676872199,0.07555291033800018,False,False,False
Kırklareli,Annual,ENSO,0.07913940051287154,0.3836163836163836,-0.09404211215281427,0.07029548165470903,False,False,False
Kırklareli,Wheat,AO,0.15002679833911972,0.05194805194805195,-0.2793585079224704,0.07198562239045075,True,False,False
Kırklareli,Wheat,NAO,0.14804352868019724,0.04395604395604396,-0.2166418951758737,0.10110981793480299,True,True,False
Kırklareli,Wheat,PNA,0.11072967938807214,0.18281718281718282,-0.04529578976622316,0.10867797081752625,False,False,False
Kırklareli,Wheat,ENSO,0.06536333275640832,0.5764235764235764,-0.003974041760687446,0.06534753974849264,False,False,False
Kırklareli,Sunflower,AO,0.0639555304686693,0.5824175824175825,-0.11579702661409452,0.05054657909600398,False,False,False
Kırklareli,Sunflower,NAO,0.11196197480204934,0.14485514485514486,0.014337740496700736,0.1117564039994986,False,False,False
Kırklareli,Sunflower,PNA,0.12253171200217168,0.1038961038961039,0.26097472612657596,0.054423904325330355,False,False,False
Kırklareli,Sunflower,ENSO,0.16303350238698555,0.030969030969030968,0.09399913313653607,0.15419766535656532,True,True,False
Lüleburgaz,Jan,AO,0.2170246835320185,0.005994005994005994,-0.4236495935536276,0.03754570541386465,True,True,True
Lüleburgaz,Jan,NAO,0.11176613944827198,0.15584415584415584,-0.32549398532240165,0.0058198049672121555,False,False,False
Lüleburgaz,Jan,PNA,0.05537678574542087,0.7632367632367633,0.1064915300273407,0.04403633977785686,False,False,False
Lüleburgaz,Jan,ENSO,0.04073416371774309,0.8561438561438561,0.05457881736898811,0.03775531641234573,False,False,False
Lüleburgaz,Feb,AO,0.12810697263737406,0.1048951048951049,-0.4502195603956161,-0.07459067992544777,False,False,False
Lüleburgaz,Feb,NAO,0.07445229015614697,0.4355644355644356,-0.35664938914470906,-0.05274649662114715,False,False,False
Lüleburgaz,Feb,PNA,0.08354124755588546,0.3516483516483517,0.1644828111198283,0.05648665240200435,False,False,False
Lüleburgaz,Feb,ENSO,0.08902805037529679,0.3226773226773227,0.13272106237782177,0.07141316997659913,False,False,False
Lüleburgaz,Mar,AO,0.07445229015614697,0.4385614385614386,-0.3554751026984793,-0.05191025848234744,False,False,False
Lüleburgaz,Mar,NAO,0.049823121117481585,0.7552447552447552,-0.23388996043625335,-0.004881392475390572,False,False,False
Lüleburgaz,Mar,PNA,0.05811145696704488,0.6433566433566433,0.0510423959630496,0.055506130781396136,False,False,False
Lüleburgaz,Mar,ENSO,0.08354124755588546,0.3516483516483517,-0.13060287738760853,0.06648413597396276,False,False,False
